"id","ActivityDate","MVPASession"
"a08366d683","27/8/2019","[{""start"":1;""end"":15;""duration"":19};{""start"":994;""end"":995;""duration"":6};{""start"":1089;""end"":1105;""duration"":21};{""start"":1111;""end"":1150;""duration"":44};{""start"":1160;""end"":1183;""duration"":28};{""start"":1302;""end"":1310;""duration"":13}]"
"58fa97aef7","26/8/2019","[{""start"":620;""end"":621;""duration"":6}]"
"58fa97aef7","27/8/2019","[{""start"":720;""end"":725;""duration"":10}]"
"58fa97aef7","30/8/2019","[{""start"":445;""end"":446;""duration"":6};{""start"":480;""end"":481;""duration"":6};{""start"":716;""end"":719;""duration"":8};{""start"":910;""end"":911;""duration"":6}]"
"58fa97aef7","29/8/2019","[{""start"":766;""end"":777;""duration"":16};{""start"":1065;""end"":1066;""duration"":6};{""start"":1075;""end"":1080;""duration"":10}]"
"11088a15f1","27/8/2019","[{""start"":397;""end"":429;""duration"":37}]"
"11088a15f1","28/8/2019","[{""start"":384;""end"":432;""duration"":53}]"
"11088a15f1","26/8/2019","[{""start"":380;""end"":423;""duration"":48};{""start"":475;""end"":477;""duration"":7}]"
"11088a15f1","30/8/2019","[{""start"":366;""end"":401;""duration"":40}]"
"11088a15f1","29/8/2019","[{""start"":549;""end"":580;""duration"":36}]"
"f4c1659e80","29/8/2019","[{""start"":894;""end"":897;""duration"":8};{""start"":1008;""end"":1009;""duration"":6}]"
"f4c1659e80","28/8/2019","[{""start"":609;""end"":612;""duration"":8};{""start"":643;""end"":645;""duration"":7};{""start"":674;""end"":683;""duration"":14};{""start"":690;""end"":693;""duration"":8};{""start"":700;""end"":702;""duration"":7}]"
"f4c1659e80","31/8/2019","[{""start"":731;""end"":732;""duration"":6}]"
"f4c1659e80","1/9/2019","[{""start"":605;""end"":606;""duration"":6}]"
"b99382b4d7","31/8/2019","[{""start"":1027;""end"":1028;""duration"":6};{""start"":1077;""end"":1080;""duration"":8};{""start"":1194;""end"":1196;""duration"":7};{""start"":1341;""end"":1343;""duration"":7}]"
"b99382b4d7","26/8/2019","[{""start"":1275;""end"":1277;""duration"":7}]"
"b99382b4d7","29/8/2019","[{""start"":1042;""end"":1043;""duration"":6}]"
"b99382b4d7","28/8/2019","[{""start"":1123;""end"":1127;""duration"":9}]"
"b99382b4d7","1/9/2019","[{""start"":607;""end"":608;""duration"":6};{""start"":1090;""end"":1092;""duration"":7};{""start"":1099;""end"":1102;""duration"":8}]"
"7cba58c422","1/9/2019","[{""start"":622;""end"":646;""duration"":29}]"
"7cba58c422","30/8/2019","[{""start"":743;""end"":754;""duration"":16}]"
"7cba58c422","28/8/2019","[{""start"":739;""end"":749;""duration"":15};{""start"":942;""end"":944;""duration"":7}]"
"7cba58c422","31/8/2019","[{""start"":738;""end"":743;""duration"":10}]"
"a09a5f0ef4","31/8/2019","[{""start"":646;""end"":652;""duration"":11};{""start"":659;""end"":671;""duration"":17};{""start"":868;""end"":870;""duration"":7};{""start"":878;""end"":879;""duration"":6};{""start"":1126;""end"":1127;""duration"":6}]"
"a09a5f0ef4","1/9/2019","[{""start"":471;""end"":502;""duration"":36};{""start"":1080;""end"":1081;""duration"":6};{""start"":1091;""end"":1111;""duration"":25};{""start"":1135;""end"":1139;""duration"":9}]"
"a09a5f0ef4","27/8/2019","[{""start"":491;""end"":497;""duration"":11};{""start"":517;""end"":522;""duration"":10};{""start"":1155;""end"":1159;""duration"":9}]"
"a09a5f0ef4","30/8/2019","[{""start"":509;""end"":510;""duration"":6};{""start"":847;""end"":849;""duration"":7};{""start"":1134;""end"":1136;""duration"":7}]"
"a09a5f0ef4","26/8/2019","[{""start"":500;""end"":503;""duration"":8};{""start"":1052;""end"":1124;""duration"":77};{""start"":1154;""end"":1159;""duration"":10};{""start"":1289;""end"":1298;""duration"":14}]"
"a09a5f0ef4","29/8/2019","[{""start"":840;""end"":841;""duration"":6}]"
"a09a5f0ef4","28/8/2019","[{""start"":374;""end"":434;""duration"":65}]"
"009bf65b6d","27/8/2019","[{""start"":965;""end"":967;""duration"":7}]"
"5a5fbe8014","1/9/2019","[{""start"":1130;""end"":1131;""duration"":6}]"
"5a5fbe8014","26/8/2019","[{""start"":1130;""end"":1131;""duration"":6}]"
"5a5fbe8014","27/8/2019","[{""start"":970;""end"":982;""duration"":17}]"
"5a5fbe8014","30/8/2019","[{""start"":1100;""end"":1101;""duration"":6}]"
"8aef06b20e","30/8/2019","[{""start"":412;""end"":424;""duration"":17};{""start"":437;""end"":440;""duration"":8};{""start"":475;""end"":480;""duration"":10};{""start"":518;""end"":530;""duration"":17};{""start"":761;""end"":766;""duration"":10};{""start"":822;""end"":823;""duration"":6};{""start"":862;""end"":864;""duration"":7};{""start"":876;""end"":882;""duration"":11};{""start"":1032;""end"":1033;""duration"":6};{""start"":1203;""end"":1217;""duration"":19};{""start"":1239;""end"":1240;""duration"":6};{""start"":1249;""end"":1255;""duration"":11};{""start"":1265;""end"":1274;""duration"":14};{""start"":1282;""end"":1284;""duration"":7};{""start"":1325;""end"":1333;""duration"":13};{""start"":1358;""end"":1383;""duration"":30}]"
"8aef06b20e","1/9/2019","[{""start"":509;""end"":511;""duration"":7};{""start"":525;""end"":526;""duration"":6};{""start"":538;""end"":540;""duration"":7};{""start"":586;""end"":588;""duration"":7};{""start"":601;""end"":619;""duration"":23};{""start"":643;""end"":653;""duration"":15};{""start"":717;""end"":720;""duration"":8};{""start"":815;""end"":818;""duration"":8};{""start"":833;""end"":916;""duration"":88};{""start"":980;""end"":991;""duration"":16};{""start"":1220;""end"":1231;""duration"":16}]"
"8aef06b20e","28/8/2019","[{""start"":421;""end"":424;""duration"":8};{""start"":442;""end"":445;""duration"":8};{""start"":489;""end"":494;""duration"":10};{""start"":519;""end"":533;""duration"":19};{""start"":701;""end"":706;""duration"":10};{""start"":779;""end"":806;""duration"":32};{""start"":891;""end"":902;""duration"":16};{""start"":947;""end"":956;""duration"":14};{""start"":962;""end"":964;""duration"":7};{""start"":990;""end"":993;""duration"":8};{""start"":1122;""end"":1123;""duration"":6};{""start"":1144;""end"":1154;""duration"":15};{""start"":1174;""end"":1244;""duration"":75};{""start"":1270;""end"":1273;""duration"":8};{""start"":1305;""end"":1307;""duration"":7};{""start"":1313;""end"":1314;""duration"":6};{""start"":1416;""end"":1419;""duration"":8}]"
"8aef06b20e","31/8/2019","[{""start"":498;""end"":512;""duration"":19};{""start"":533;""end"":534;""duration"":6};{""start"":543;""end"":545;""duration"":7};{""start"":558;""end"":614;""duration"":61};{""start"":620;""end"":621;""duration"":6};{""start"":627;""end"":636;""duration"":14};{""start"":645;""end"":662;""duration"":22};{""start"":681;""end"":686;""duration"":10};{""start"":708;""end"":709;""duration"":6};{""start"":726;""end"":730;""duration"":9};{""start"":766;""end"":792;""duration"":31};{""start"":802;""end"":808;""duration"":11};{""start"":1165;""end"":1166;""duration"":6};{""start"":1195;""end"":1204;""duration"":14};{""start"":1254;""end"":1264;""duration"":15};{""start"":1273;""end"":1280;""duration"":12}]"
"8aef06b20e","29/8/2019","[{""start"":408;""end"":410;""duration"":7};{""start"":495;""end"":496;""duration"":6};{""start"":521;""end"":533;""duration"":17};{""start"":676;""end"":678;""duration"":7};{""start"":699;""end"":718;""duration"":24};{""start"":773;""end"":780;""duration"":12};{""start"":812;""end"":817;""duration"":10};{""start"":901;""end"":903;""duration"":7};{""start"":1070;""end"":1082;""duration"":17};{""start"":1092;""end"":1093;""duration"":6};{""start"":1141;""end"":1143;""duration"":7};{""start"":1229;""end"":1231;""duration"":7};{""start"":1278;""end"":1306;""duration"":33};{""start"":1341;""end"":1343;""duration"":7}]"
"8aef06b20e","26/8/2019","[{""start"":400;""end"":410;""duration"":15};{""start"":416;""end"":418;""duration"":7};{""start"":467;""end"":471;""duration"":9};{""start"":479;""end"":480;""duration"":6};{""start"":515;""end"":528;""duration"":18};{""start"":652;""end"":655;""duration"":8};{""start"":1003;""end"":1018;""duration"":20};{""start"":1105;""end"":1127;""duration"":27};{""start"":1147;""end"":1205;""duration"":63};{""start"":1276;""end"":1279;""duration"":8};{""start"":1294;""end"":1303;""duration"":14};{""start"":1313;""end"":1314;""duration"":6}]"
"8aef06b20e","27/8/2019","[{""start"":416;""end"":431;""duration"":20};{""start"":530;""end"":534;""duration"":9};{""start"":830;""end"":837;""duration"":12};{""start"":867;""end"":877;""duration"":15};{""start"":1100;""end"":1101;""duration"":6};{""start"":1149;""end"":1157;""duration"":13};{""start"":1175;""end"":1229;""duration"":59};{""start"":1254;""end"":1255;""duration"":6};{""start"":1265;""end"":1266;""duration"":6};{""start"":1275;""end"":1294;""duration"":24}]"
"9b30f7cc2c","29/8/2019","[{""start"":426;""end"":427;""duration"":6};{""start"":433;""end"":447;""duration"":19};{""start"":481;""end"":489;""duration"":13};{""start"":970;""end"":971;""duration"":6};{""start"":1176;""end"":1178;""duration"":7};{""start"":1193;""end"":1196;""duration"":8};{""start"":1216;""end"":1219;""duration"":8};{""start"":1241;""end"":1250;""duration"":14};{""start"":1259;""end"":1262;""duration"":8}]"
"9b30f7cc2c","27/8/2019","[{""start"":481;""end"":485;""duration"":9};{""start"":795;""end"":850;""duration"":60};{""start"":935;""end"":937;""duration"":7}]"
"9b30f7cc2c","30/8/2019","[{""start"":480;""end"":485;""duration"":10};{""start"":900;""end"":902;""duration"":7};{""start"":970;""end"":1061;""duration"":96}]"
"9b30f7cc2c","1/9/2019","[{""start"":606;""end"":608;""duration"":7};{""start"":614;""end"":697;""duration"":88}]"
"9b30f7cc2c","31/8/2019","[{""start"":638;""end"":640;""duration"":7};{""start"":663;""end"":666;""duration"":8};{""start"":700;""end"":710;""duration"":15}]"
"9b30f7cc2c","28/8/2019","[{""start"":424;""end"":446;""duration"":27};{""start"":475;""end"":476;""duration"":6};{""start"":482;""end"":487;""duration"":10}]"
"5d13bbea09","29/8/2019","[{""start"":530;""end"":531;""duration"":6};{""start"":555;""end"":571;""duration"":21};{""start"":580;""end"":583;""duration"":8};{""start"":850;""end"":852;""duration"":7};{""start"":880;""end"":884;""duration"":9};{""start"":960;""end"":961;""duration"":6}]"
"5d13bbea09","31/8/2019","[{""start"":1100;""end"":1102;""duration"":7};{""start"":1255;""end"":1264;""duration"":14};{""start"":1290;""end"":1295;""duration"":10}]"
"5d13bbea09","1/9/2019","[{""start"":560;""end"":566;""duration"":11};{""start"":575;""end"":622;""duration"":52};{""start"":630;""end"":635;""duration"":10};{""start"":641;""end"":645;""duration"":9};{""start"":710;""end"":711;""duration"":6};{""start"":717;""end"":719;""duration"":7};{""start"":790;""end"":796;""duration"":11};{""start"":1100;""end"":1102;""duration"":7};{""start"":1255;""end"":1264;""duration"":14};{""start"":1290;""end"":1295;""duration"":10}]"
"5d13bbea09","30/8/2019","[{""start"":0;""end"":1;""duration"":6};{""start"":653;""end"":659;""duration"":11};{""start"":690;""end"":696;""duration"":11};{""start"":703;""end"":721;""duration"":23};{""start"":747;""end"":748;""duration"":6}]"
"ab74d6ab72","29/8/2019","[{""start"":367;""end"":368;""duration"":6};{""start"":445;""end"":458;""duration"":18};{""start"":472;""end"":479;""duration"":12};{""start"":534;""end"":535;""duration"":6};{""start"":580;""end"":582;""duration"":7};{""start"":767;""end"":775;""duration"":13};{""start"":783;""end"":785;""duration"":7};{""start"":792;""end"":794;""duration"":7};{""start"":859;""end"":860;""duration"":6};{""start"":1000;""end"":1010;""duration"":15}]"
"ab74d6ab72","31/8/2019","[{""start"":540;""end"":557;""duration"":22}]"
"ab74d6ab72","30/8/2019","[{""start"":438;""end"":457;""duration"":24};{""start"":470;""end"":485;""duration"":20};{""start"":513;""end"":520;""duration"":12};{""start"":533;""end"":536;""duration"":8};{""start"":774;""end"":776;""duration"":7};{""start"":921;""end"":922;""duration"":6}]"
"ab74d6ab72","1/9/2019","[{""start"":930;""end"":931;""duration"":6}]"
"ab74d6ab72","27/8/2019","[{""start"":362;""end"":371;""duration"":14};{""start"":452;""end"":459;""duration"":12};{""start"":474;""end"":482;""duration"":13};{""start"":1049;""end"":1067;""duration"":23}]"
"ab74d6ab72","28/8/2019","[{""start"":366;""end"":369;""duration"":8};{""start"":453;""end"":461;""duration"":13};{""start"":478;""end"":483;""duration"":10};{""start"":542;""end"":543;""duration"":6};{""start"":645;""end"":647;""duration"":7};{""start"":1016;""end"":1019;""duration"":8};{""start"":1030;""end"":1032;""duration"":7};{""start"":1047;""end"":1050;""duration"":8}]"
"ab74d6ab72","26/8/2019","[{""start"":457;""end"":463;""duration"":11};{""start"":480;""end"":486;""duration"":11};{""start"":683;""end"":684;""duration"":6};{""start"":724;""end"":725;""duration"":6};{""start"":759;""end"":760;""duration"":6};{""start"":781;""end"":782;""duration"":6};{""start"":900;""end"":906;""duration"":11};{""start"":990;""end"":992;""duration"":7};{""start"":1059;""end"":1060;""duration"":6};{""start"":1323;""end"":1326;""duration"":8}]"
"b806dd5501","26/8/2019","[{""start"":1255;""end"":1288;""duration"":38}]"
"b806dd5501","30/8/2019","[{""start"":1218;""end"":1219;""duration"":6}]"
"b806dd5501","29/8/2019","[{""start"":1090;""end"":1097;""duration"":12};{""start"":1131;""end"":1134;""duration"":8}]"
"b806dd5501","1/9/2019","[{""start"":581;""end"":583;""duration"":7};{""start"":1195;""end"":1231;""duration"":41}]"
"b806dd5501","27/8/2019","[{""start"":493;""end"":495;""duration"":7};{""start"":519;""end"":528;""duration"":14}]"
"117b0f4e5d","1/9/2019","[{""start"":720;""end"":724;""duration"":9}]"
"117b0f4e5d","30/8/2019","[{""start"":425;""end"":426;""duration"":6}]"
"d87288600f","28/8/2019","[{""start"":327;""end"":331;""duration"":9};{""start"":355;""end"":384;""duration"":34};{""start"":470;""end"":472;""duration"":7}]"
"d87288600f","26/8/2019","[{""start"":356;""end"":385;""duration"":34};{""start"":899;""end"":905;""duration"":11}]"
"d87288600f","31/8/2019","[{""start"":511;""end"":542;""duration"":36}]"
"d87288600f","27/8/2019","[{""start"":355;""end"":377;""duration"":27};{""start"":1097;""end"":1100;""duration"":8}]"
"d87288600f","1/9/2019","[{""start"":972;""end"":1005;""duration"":38}]"
"d87288600f","30/8/2019","[{""start"":353;""end"":377;""duration"":29};{""start"":529;""end"":531;""duration"":7}]"
"8923b087f3","1/9/2019","[{""start"":860;""end"":861;""duration"":6}]"
"8923b087f3","30/8/2019","[{""start"":1425;""end"":1426;""duration"":6}]"
"8923b087f3","31/8/2019","[{""start"":1425;""end"":1426;""duration"":6}]"
"3425aa93b5","30/8/2019","[{""start"":350;""end"":360;""duration"":15};{""start"":408;""end"":419;""duration"":16};{""start"":530;""end"":550;""duration"":25};{""start"":566;""end"":574;""duration"":13};{""start"":727;""end"":731;""duration"":9};{""start"":743;""end"":744;""duration"":6};{""start"":771;""end"":783;""duration"":17};{""start"":949;""end"":950;""duration"":6};{""start"":998;""end"":1003;""duration"":10};{""start"":1039;""end"":1041;""duration"":7};{""start"":1072;""end"":1073;""duration"":6};{""start"":1266;""end"":1270;""duration"":9};{""start"":1418;""end"":1420;""duration"":7}]"
"3425aa93b5","29/8/2019","[{""start"":366;""end"":367;""duration"":6};{""start"":501;""end"":504;""duration"":8};{""start"":535;""end"":538;""duration"":8};{""start"":544;""end"":558;""duration"":19};{""start"":738;""end"":741;""duration"":8};{""start"":854;""end"":856;""duration"":7};{""start"":1020;""end"":1025;""duration"":10};{""start"":1041;""end"":1054;""duration"":18};{""start"":1123;""end"":1124;""duration"":6};{""start"":1157;""end"":1160;""duration"":8}]"
"3425aa93b5","28/8/2019","[{""start"":337;""end"":347;""duration"":15};{""start"":369;""end"":373;""duration"":9};{""start"":884;""end"":887;""duration"":8};{""start"":975;""end"":982;""duration"":12};{""start"":1011;""end"":1014;""duration"":8}]"
"3425aa93b5","31/8/2019","[{""start"":583;""end"":589;""duration"":11};{""start"":611;""end"":621;""duration"":15};{""start"":632;""end"":650;""duration"":23};{""start"":713;""end"":733;""duration"":25};{""start"":741;""end"":748;""duration"":12};{""start"":786;""end"":803;""duration"":22};{""start"":820;""end"":834;""duration"":19};{""start"":1227;""end"":1228;""duration"":6};{""start"":1236;""end"":1237;""duration"":6}]"
"3425aa93b5","1/9/2019","[{""start"":23;""end"":24;""duration"":6};{""start"":348;""end"":349;""duration"":6};{""start"":368;""end"":377;""duration"":14};{""start"":396;""end"":496;""duration"":105};{""start"":507;""end"":627;""duration"":125};{""start"":633;""end"":655;""duration"":27};{""start"":677;""end"":714;""duration"":42};{""start"":720;""end"":738;""duration"":23};{""start"":760;""end"":775;""duration"":20};{""start"":872;""end"":884;""duration"":17};{""start"":1123;""end"":1126;""duration"":8};{""start"":1200;""end"":1202;""duration"":7}]"
